person,signature,factoid,year,note,sentiment,geo_person,lat,lon,geo_factoid,factoid_lat,factoid_lon
"Doerrbaum, Johann Philipp; Bethlehem.","117,2",Visitor at Gnadenhutten,1751,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Dolson, Jr.; lower Thames R.","157,1",Host to Oppelt,1804,,NEUTRAL,Thames River,42.31679,-82.44981,,,
"Dolson, Jr.; lower Thames R.","157,1",Dinner-host to Oppelt family,1804,,NEUTRAL,Thames River,42.31679,-82.44981,,,
"Douglas, Wheeler; Brantford, Ont.","172,1",Helping missionaries through Grand R.,1798,,POSITIVE,"Brantford, Ontario",43.1668,-80.29967,"Grand River, Ohio",41.76032,-81.28066
"Dow; Albany, N.Y.","151,1","Deputy for General Skuyler, helpful (Trav.)",1783,,POSITIVE,"Albany, New York",42.65258,-73.75623,,,
"Drinker, Henry, Quaker; Philadelphia, Pa.","131,11",Signer of letter to Friedenshutten Christians No. 10,1772,,NEUTRAL,"Philadelphia, Pennsylvania",39.95238,-75.16362,,,
"Duet; Butler Co., Ohio.","177,9",Husband of a scalped woman,1806,,NEUTRAL,"Butler County, Ohio",39.43865,-84.57566,,,
"Duet; Butler Co., Ohio.","177,9",Living in very primitive conditions,1806,,NEUTRAL,"Butler County, Ohio",39.43865,-84.57566,,,
"Dunmore, Lord, general governor of Virginia (""Don Moore"").","141,6",Procedure vindicated,1774,,POSITIVE,Virginia,37.54812,-77.44675,,,
"Dunmore, Lord, general governor of Virginia (""Don Moore"").","141,6",Favors White Eye's plan to go to England,1774,,POSITIVE,Virginia,37.54812,-77.44675,,,
"Dunmore, Lord, general governor of Virginia (""Don Moore"").","141,6",With army returning,1774,,NEUTRAL,Virginia,37.54812,-77.44675,,,
"Dunmore, Lord, general governor of Virginia (""Don Moore"").","141,6",Meets Chief Gischenatsi,1774,,NEUTRAL,Virginia,37.54812,-77.44675,,,
"Dunmore, Lord, general governor of Virginia (""Don Moore"").","141,6",Arrives in Pittsburgh,1774,,NEUTRAL,Virginia,37.54812,-77.44675,Pittsburgh,40.44062,-79.99589
"Dunmore, Lord, general governor of Virginia (""Don Moore"").","144,4",Out with 2500 men against the Shawnee,1774,,NEUTRAL,Virginia,37.54812,-77.44675,,,
"Eberhardt, Nicholas Heinrich; Lititz.","124,6",Contributor toward defense fund No. 24 ,1765,,POSITIVE,Lititz,40.15732,-76.3069,,,
"Eberhardt, Nicolaus Heinrich; Bethlehem.","118,2",Visitor at Gnadenhutten,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Eberhardt, Nicolaus Heinrich; Bethlehem.","117,3",Visitor at Gnadenhutten,1752,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Eberhardt, Nicolaus Heinrich; Bethlehem.","117,3",Visitor at Meniolagomekah app.,1752,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Eberhardt, Nicolaus Heinrich; Bethlehem.","117,4",Coming to Gnadenhutten,1753,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Ebermann, Johannes; Lancaster, Pa.","127,5",Witness of Paxton murder affair No. 5,1763,,NEGATIVE,"Lancaster, Pennsylvania",40.03788,-76.30551,,,
"Eckesparre, Adolph; Bethlehem.","124,3",Visitor at Wechquetank,1762,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Eckesparre, Adolph; Bethlehem.","125,1",Visitor at Nain,1758,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Eckesparre, Adolph; Bethlehem.","125,2",Visitor at Nain,1760,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Edmonds, Edmond; Sichem, Conn.","115,9",Visitor at Pachgatgoch,1759,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Edmonds, Edmond; Sichem, Conn.","115,11",Coming with letters,1761,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Edmonds, Lea; Sichem, Conn.","115,11",Visitor at Pachgatgoch,1761,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Edmonds, Peter, Jr.; Beersheba.","173,9",Engaged as guard &amp; observer at Goshen,1812,,POSITIVE,Beersheba,35.03791,-81.31925,Goshen,41.40204,-74.32432
"Edmonds, Peter, Jr.; Beersheba.","173,9",Sent on an errand,1812,,NEUTRAL,Beersheba,35.03791,-81.31925,,,
"Edmonds, Peter; Beersheba, Ohio.","172,8",Pledge No. 1,1812,,NEUTRAL,Beersheba,35.03791,-81.31925,,,
"Edmonds, Peter; Gnadenhutten.","171,4",Visitor at Goshen,1799,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Goshen,41.40204,-74.32432
"Edmonds, Peter; Gnadenhutten.","171,7",Bitten by a copper-snake,1800,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,,,
"Edmonds, Peter; Gnadenhutten.","171,8",Back from Georgetown,1800,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Georgetown,47.49989,-53.21478
"Edmonds, Peter; Gnadenhutten.","171,9",Visitor at Goshen,1801,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Goshen,41.40204,-74.32432
"Edmonds, Rachel; Sichem, Conn.","115,11",Visitor at Pachgatgoch,1761,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
Eichbaum; Pittsburg.,"157,4",Oppelt's host,1807,,NEUTRAL,Pittsburg,39.94677,-76.40302,,,
Eichbaum; Pittsburg.,"172,2",Glass-manufacturer,1799,,NEUTRAL,Pittsburg,39.94677,-76.40302,,,
"Elliot, captain Matthew; Malden, Ont.","171,1",Rememb. for giving shelter to the homeless Christians,1798,,POSITIVE,"Malden, Ontario",42.08339,-83.04985,,,
"Elliot, captain Matthew; Malden, Ont.","157,1","Owner of place 4 mi. below Malden, Ont.",1804,,NEUTRAL,"Malden, Ontario",42.08339,-83.04985,"Malden, Ontario",42.08339,-83.04985
"Elliot, captain Matthew; Malden, Ont.","157,6",Having the old Moravian burial ground on his place No. 6,1804,,NEUTRAL,"Malden, Ontario",42.08339,-83.04985,,,
"Elliot, Matthew, capt.; Malden.","163,6",Unfair in distribution of government presents,1810,,NEGATIVE,Malden,42.08339,-83.04985,,,
"Elliot, Matthew, capt.; Malden.","163,10",Visited in sickness at Burlington,1814,,NEUTRAL,Malden,42.08339,-83.04985,Burlington,43.38621,-79.83713
"Elliot, Matthew, capt.; Malden.","163,10",Idem,1814,,NEUTRAL,Malden,42.08339,-83.04985,,,
"Elliot, Matthew, capt.; Malden.","163,10",Buried at Burlington in Denke's presence,1814,,NEUTRAL,Malden,42.08339,-83.04985,Burlington,43.38621,-79.83713
"Elliot, Matthew, capt.; Malden.","163,10",Succeeded as Suptd. of Indian Affairs Col. Caldwell,1814,,POSITIVE,Malden,42.08339,-83.04985,,,
"Enaam, Esq.; Kent, Conn.","115,2",Member of a search party,1754,,POSITIVE,Connecticut,41.66704,-72.66648,,,
"Enaam, Esq.; Kent, Conn.","115,2",Communicating newest regulations concerning the Indians,1754,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"England, Richard, major, later colonel, commandant.","161,1",Friendly inquiries about conditions at Fairfield,1792,,POSITIVE,England,34.54426,-91.96903,,,
"England, Richard, major, later colonel, commandant.","161,1",Having Sensemann as dinner guest,1793,,NEUTRAL,England,34.54426,-91.96903,,,
"Eschenbach, Andreas; Bethlehem.","121,1",Ref.,1742,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Eschenbach, Andreas; Bethlehem.","121,1",Conversation with Zinzendorf,1742,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Eschenbach, Andreas; Bethlehem, Pa.","111,8",Ref. No. 3,1743,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Eschenbach, Andreas; Bethlehem, Pa.","112,6",Ref. No. 3,1744,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Espich, dr.; Lutheran clergyman and physician; New Philadelphia.","173,5",Visitor at Goshen,1808,,NEUTRAL,New Philadelphia,40.48979,-81.44567,Goshen,41.40204,-74.32432
"Espich, dr.; Lutheran clergyman and physician; New Philadelphia.","173,5",Medical advice for Zeisbergers &amp; Mortimers,1808,,NEUTRAL,New Philadelphia,40.48979,-81.44567,,,
"Espich, dr.; Lutheran clergyman and physician; New Philadelphia.","173,6",Interested in Moravian literature,1809,,POSITIVE,New Philadelphia,40.48979,-81.44567,,,
"Espich, dr.; Lutheran clergyman and physician; New Philadelphia.","173,6",Visitor,1809,,NEUTRAL,New Philadelphia,40.48979,-81.44567,,,
"Espich, dr.; Lutheran clergyman and physician; New Philadelphia.","173,6",Friendly &amp; forgiving,1809,,POSITIVE,New Philadelphia,40.48979,-81.44567,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",Letter received by Zeisberger,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",Writing from Great Island,1772,,POSITIVE,Bethlehem,40.86173,-78.73031,Great Island,47.23879,-52.77995
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",Letter announcing his arrival at Langundo-Utenunk,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",Met by Zeisbr. at Langundo-Utenunk,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.",Traveling from Langundo-Utenunk to Welhik Thuppeck,1772,,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,4",Official letter read at Ghutten (O.),1774,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,6",Letter to the congregation read,1774,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","147,10",To receive letter from Heckewalder,1779,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",Conducts service at Schonbrunn,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",Visit to Gekelemukpechunk,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",In conference with Zeisberger,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,1",Farewell service before lvg. Schbr.,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,2",Traveling to Langundo-Utenunk,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,2",Writing from Langundo-Utenunk,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","151,1",Accompanies travellers to Easton,1783,,NEUTRAL,Bethlehem,40.86173,-78.73031,Easton,41.12728,-79.54088
"Ettwein, Johannes, Moravian bishop; Bethlehem.","151,1",Letter dated May 9 delivered by American officers,1783,,NEUTRAL,Bethlehem,40.86173,-78.73031,America,37.13838,-89.12368
"Ettwein, Johannes, Moravian bishop; Bethlehem.","151,1",Letter read to the congregation,1783,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","147,6",Letter received by Zeisberger,1778,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,4",Letter received by Schmick,1774,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,5",Letter received by Schmick,1775,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,7",Letter received by Schmick,1776,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,7",Official letter to Ghutten (O.) ofce.,1776,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,2",Correspondence,1774,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,3",Correspondence,1774,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","144,2",Correspondence,1773,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,2",Reference to his visit to Muskingum,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,3",Visit reviewed,1772,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Ettwein, Johannes, Moravian bishop; Bethlehem.","141,3",Co-author of rules for Christian settlements,1773,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Euler (""Eiler""); Graceham (m.).","171,13",Visitor at Goshen,1803,,NEUTRAL,Graceham,39.61427,-77.38165,Goshen,41.40204,-74.32432
Euler (fam.); Graceham.,"173,2",Visitor at Goshen,1806,,NEUTRAL,Graceham,39.61427,-77.38165,Goshen,41.40204,-74.32432
"Evans, Cadwalader, dr.; Philadelphia.","127,2",Visiting the sick Indians,1764,,NEGATIVE,Philadelphia,39.95238,-75.16362,,,
"Everle, Jacob; Bethlehem.","118,4",Worker at the Gnadenhutten smithy,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Everle, Jacob; Bethlehem.","118,3",Appointed to work at the Gnadenhutten smithy,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Everle, Jacob; Bethlehem.","118,3",Cutting timber,1755,,NEGATIVE,Bethlehem,40.86173,-78.73031,,,
"Everle, Jacob; Bethlehem.","118,3",To Bethlehem for a visit,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Evert, doctor; Sandwich.","162,10",Consulted on Jung's condition,1806,,NEUTRAL,Sandwich,42.28318,-83.05925,,,
"Faulkner (""Fawkener""), captain Peter; Easton, Pennsylvania.","172,1",Ref.,1798,,NEUTRAL,"Easton, Pennsylvania",41.12728,-79.54088,,,
"Faulkner (""Fawkener""), captain Peter; Easton, Pennsylvania.","172,3",Promise to deliver a letter No. 2,1798,,POSITIVE,"Easton, Pennsylvania",41.12728,-79.54088,,,
"Feldhausen, Heinrich; Christiansbrunn.","117,4",Visitor at Gnadenhutten,1753,,NEUTRAL,"Christiansbrunn, Pennsylvania",39.95483,-75.99689,Gnadenhutten,40.3584,-81.43428
Fenner; Gnadenhutten.,"171,13",Visitor at Goshen,1803,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Goshen,41.40204,-74.32432
"Fenstermacher, Christmann; Philadelphia.","124,6",Contributor toward defense fund No. 24,1765,,POSITIVE,Philadelphia,39.95238,-75.16362,,,
"Flammand (""Flemming""), trader; Petquotting.","173,1",Bringing unfavorable news from Petquotting,1804,,NEUTRAL,Petquotting Creek,41.3981,-82.54906,Petquotting Creek,41.3981,-82.54906
"Flammand (""Flemming""), trader; Petquotting.","173,2",Taking letters to Petquotting,1805,,NEUTRAL,Petquotting Creek,41.3981,-82.54906,,,
"Flammand (""Flemming""), trader; Petquotting.","173,2",Bringing information on recent treaty on Maumee R.,1805,,NEUTRAL,Petquotting Creek,41.3981,-82.54906,Maumee River,41.69949,-83.45993
"Flammand (""Flemming""), trader; Petquotting.","157,2",Cashing banknotes for the missionaries,1805,,NEUTRAL,Petquotting Creek,41.3981,-82.54906,,,
"Flamming, innkeeper; Westmoreland Co., (?), Pa.","177,9",Ref.,1806,,NEUTRAL,"Westmoreland County, Pennsylvania",40.31073,-79.46696,,,
"Flitt, Ari Van; Dutchess Co., N.Y.","111,1",Buttner's host,1744,,NEUTRAL,"Dutchess County, New York",41.76515,-73.74286,,,
"Freemann, trader; Pittsburg.","144,2",Brings letters,1774,,NEUTRAL,Pittsburg,39.94677,-76.40302,,,
"Freitag, John Eberhard, M.D.; Bethlehem.","177,14",Consulted by Kluge No. 3,1802,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Frey, Abraham; Beersheba, Ohio.","172,8",Pledge No. 1,1812,,NEUTRAL,Beersheba,35.03791,-81.31925,,,
"Frey, Andreas; Warwick, Pa.","118,3",Visitor at Gnadenhutten,1755,,NEUTRAL,"Warwick, Pennsylvania",40.1651,-75.78382,Gnadenhutten,40.3584,-81.43428
"Frey, Andreas; Warwick, Pa.","118,3",Leaving,1755,,NEUTRAL,"Warwick, Pennsylvania",40.1651,-75.78382,,,
"Frey, Henry; Bethlehem.","116,2",Coming to Gnadenhutten,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Frey, Henry; Bethlehem.","116,2",Out to find a straying member,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Frey, Henry; Bethlehem.","116,2",Put in charge of the mill,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Frey, Henry; Bethlehem.","116,2",Going to Bethlehem,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Frey, Henry; Bethlehem.","116,2",Seriously hurting himself,1747,,NEGATIVE,Bethlehem,40.86173,-78.73031,,,
"Fries, Johann Jacob; Christiansbrunn.","124,1",Ref.,1760,,NEUTRAL,"Christiansbrunn, Pennsylvania",39.95483,-75.99689,,,
"Fries, Johann Jacob; Christiansbrunn.","124,1",Conducting services at Wechquotank,1760,,NEUTRAL,"Christiansbrunn, Pennsylvania",39.95483,-75.99689,,,
"Fries, Johann Jacob; Christiansbrunn.","124,1",Evening service,1760,,NEUTRAL,"Christiansbrunn, Pennsylvania",39.95483,-75.99689,,,
"Fries, Johann Jacob; Christiansbrunn.","124,1",Expressing himself on his visit,1760,,NEUTRAL,"Christiansbrunn, Pennsylvania",39.95483,-75.99689,,,
"Fries, Johann Jacob; Philadelphia.","141,9",Letter received,1777,,NEUTRAL,Philadelphia,39.95238,-75.16362,,,
"Friis, Jacob; Bethlehem.","137,2",Correspondent,1771,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Friis, Jacob; Bethlehem, Pa.","151,6",Ref. No. 10,1782,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Fritsch, Paul; Nazareth.","118,1",Helping in building operations at Gnadenhutten,1754,,POSITIVE,Nazareth,40.74038,-75.30962,,,
"Fritt, justice; Dutchess Co., N.Y.","112,6",Appearing at Shekomeko No. 11,1744,,NEUTRAL,"Dutchess County, New York",41.76515,-73.74286,Shekomeko,41.92815,-73.59901
"Frommelt, Johannes; Bethlehem.","127,2",Visiting the rooms of the Indians,1764,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Fuhrer, Valentine; Bethlehem.","116,1",Visitor at Gnadenhutten,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Fuhrer, Valentine; Bethlehem.","116,2",Going to Bethlehem with Seidel,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Fuhrer, Valentine; Bethlehem.","116,2",Coming as messenger to Gnadenhutten,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Fuhrer, Valentine; Bethlehem.","116,3",Messenger from Bethlehem,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Fullerton, Mrs.; Litchfield Co., Conn.","115,11","Midwife, promising to assist Anna Mack",1761,,POSITIVE,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Fullerton, Mrs.; Litchfield Co., Conn.","115,11",Present at the birth of Anna Rosina,1761,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Fullerton, Mrs.; Litchfield Co., Conn.","115,11",Administering a sedative,1761,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Fullerton, Mrs.; Litchfield Co., Conn.","115,11",Granny and husband visiting,1761,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Funk, Johann Nicolaus; Christiansbrunn.","124,4",Visitor at Wechquetank,1763,,NEUTRAL,Christiansbrunn,39.95483,-75.99689,,,
"Fuss, Lucas; Christiansbrunn.","118,3",Visitor at Gnadenhutten,1755,,NEUTRAL,"Christiansbrunn, Pennsylvania",39.95483,-75.99689,Gnadenhutten,40.3584,-81.43428
"Gambold, Ernest; Sichem, Conn.","115,8",Visitor at Pachgatgoch,1758,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Gambold, Ernest; Sichem, Conn.","115,8",Idem,1758,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Gambold, Ernest; Sichem, Conn.","115,8",Visited by Grube,1758,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Gambold, Ernest; Sichem, Conn.","115,8",To have letter from Grube,1758,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Gambold, Ernest; Sichem, Conn.","115,9",Visited by Grube,1759,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Gambold, Hector; Staten Island.","127,1",Visiting the Christian Indians at Amboy,1764,,NEUTRAL,Staten Island,40.56233,-74.13986,,,
"Gambold, John; Salem, N.C.","171,4",Letter received at Goshen,1799,,NEUTRAL,"Salem, North Carolina",35.69874,-81.69704,Goshen,41.40204,-74.32432
"Garrison, John; Bethlehem, Pa.","115,4",Arriving at New York from Bethlehem,1755,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Gaylord, Aron; Litchfield Co., Conn. (""Geler, Kaeller, Kaylor"", etc."").","114,3",Ref.,1751,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Gaylord, Aron; Litchfield Co., Conn. (""Geler, Kaeller, Kaylor"", etc."").","114,3",Ref.,1751,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Gaylord, Aron; Litchfield Co., Conn. (""Geler, Kaeller, Kaylor"", etc."").","114,3",Living across the river from Pachgatgoch,1751,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Gaylord, Aron; Litchfield Co., Conn. (""Geler, Kaeller, Kaylor"", etc."").","114,3",Place to buy bread and meat,1751,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Gaylord, Aron; Litchfield Co., Conn. (""Geler, Kaeller, Kaylor"", etc."").","114,3",Place to buy bread,1751,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Gaylord, Aron; Litchfield Co., Conn. (""Geler, Kaeller, Kaylor"", etc."").","114,3",Place to buy bread and butter,1751,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Geitner, Johann Georg; Bethlehem.","117,1",Visitor at Gnadenhutten,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Geitner, Johann Georg; Bethlehem.","117,3",Arriving at Gnadenhutten,1752,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Geitner, Johann Georg; Bethlehem.","117,3",Leaving,1752,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Geitner, Johann Georg; Bethlehem.","116,4",Present at Gnadenhutten for a funeral,1748,,NEGATIVE,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Geitner, Johann Georg; Bethlehem.","116,4",Ref.,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"German; Litchfield Co., Conn.","115,7",Protecting the rights of the Indians,1757,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Gibson, general; Pittsburg.","172,2",Visited by Mortimer &amp; Oppelt,1799,,NEUTRAL,Pittsburg,39.94677,-76.40302,,,
"Gibson, John, colonel; Pittsburgh, Pa.","151,6",Addressed in letter by Seidel 9,1782,,NEUTRAL,"Pittsburgh, Pennsylvania",40.44062,-79.99589,,,
"Gibson, John, colonel; Pittsburgh, Pa.","151,6",Threatened for condemning assassination of innocent Indians 9 D,1782,,NEGATIVE,"Pittsburgh, Pennsylvania",40.44062,-79.99589,,,
"Gilbert, innkeeper at Stillwater Creek, O.","177,9",Offering to take horses to Gnadenhutten,1806,,NEUTRAL,Stillwater Creek,48.96681,-88.26673,,,
"Gilman, Benjamin Ives, businessman; Marietta, Ohio.","177,2",Friend of Heckewalder,1801,,POSITIVE,Marietta,31.14101,-86.77718,,,
"Glen, agent of Indian Affairs at Schenectady.","151,1",(Trav.),1783,,NEUTRAL,Schenectady,42.81424,-73.93957,,,
"Goebeld, settler; Mahoning Cr.","117,2",Visitor at Gnadenhutten,1751,,NEUTRAL,Mahoning Creek,40.93312,-79.46115,Gnadenhutten,40.3584,-81.43428
"Gore, Francis, governor of Upper Canada.","163,1",Not stopping at Fairfield,1808,,POSITIVE,Upper Canada,44.05502,-79.48201,Fairfield,41.14121,-73.26373
"Gottachalk, Matthias Gottlieb; Bethlehem.","116,3",Delivering a letter at Gnadenhutten,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Gottachalk, Matthias Gottlieb; Bethlehem.","116,3",Returning,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Graff, Johann Michael; Bethlehem.","124,2",Letter for Grube,1761,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Graff, John Michael; Bethlehem, Pennsylvania.","115,9",Letter received by Grube,1759,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Graff, John Michael; Bethlehem, Pennsylvania.","114,5",Letter received by Sensemann,1752,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Green, James, secretary; Toronto, Ont.","162,15",Writing on behalf of Governor Hunter No. 2,no date,,NEUTRAL,"Toronto, Ontario",43.60012,-79.66632,,,
"Green, Samuel; Hope, New Jersey.","113,3",Ref.,1746,,NEUTRAL,"Hope, New Jersey",40.91121,-74.96739,,,
"Green, Samuel; Hope, New Jersey.","113,1",Offering hospitality to travelling Christians,1746,,NEUTRAL,"Hope, New Jersey",40.91121,-74.96739,,,
"Green, Samuel; Hope, New Jersey.","114,1",Ref.,1747,,NEUTRAL,"Hope, New Jersey",40.91121,-74.96739,,,
"Green, Samuel; Hope, New Jersey.","114,1",Providing food for travelling Indians,1749,,NEUTRAL,"Hope, New Jersey",40.91121,-74.96739,,,
"Greening, James; Philadelphia, Pa.","112,6",Ref. No. 12,1744,,NEUTRAL,"Philadelphia, Pennsylvania",39.95238,-75.16362,,,
"Greer (""Grier""), Mary, m. n. Evrett; Gnadenhutten.","171,13",Visitor at Goshen,1803,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Goshen,41.40204,-74.32432
"Greer, Paul; Gnadenhutten.","171,4",To Goshen for H. Communion,1799,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Goshen,41.40204,-74.32432
"Greer, Paul; Gnadenhutten.","171,9",Getting assistance in raising his new house,1801,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,,,
"Greer, Paul; Gnadenhutten.","171,10",Employing Goshen Indians as carpenters,1802,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,,,
