person,signature,factoid,year,note,sentiment,geo_person,lat,lon,geo_factoid,factoid_lat,factoid_lon
"Cammerhoff, Christoph Friedrich, Moravian bishop (""Kammarhof"").","141,4",Bapt. Anton at Bethlehem (1750),1773,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Cammerhoff, Friedrich.","116,4",Visitor at Gnadenhutten,1748,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,4",Expected at Gnadenhutten,1748,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,5",Coming to Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,7",Reporting arrival of mail from Europe,1750,,NEUTRAL,,,,Europe,45.27262,-86.98636
"Cammerhoff, Friedrich.","116,7",Consulted on a local Gnadenhutten affair,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,7",Announcing visit at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,1",Supposed to be at Bethlehem,1750,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Cammerhoff, Friedrich.","117,1",Arriving at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,3",Letter rec. at Gnadenhutten,1748,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,6",Visitor at Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,6",Arriving at Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,6",Arriving at Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,5",Visitor at Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,5",Recip. of Seidel's report from New England,1749,,NEUTRAL,,,,New England,53.05006,-105.40102
"Cammerhoff, Friedrich.","117,1",Journey to New England recalled,1750,,NEUTRAL,,,,New England,53.05006,-105.40102
"Cammerhoff, Friedrich.","117,1",Visit at Gnadenhutten announced,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,1",Arriving at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,1",Conducting services at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,1",Late in coming to Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,2",Leaving Gnadenhutten,1751,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,1",Returning to Bethlehem,1750,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Cammerhoff, Friedrich.","117,1",Coming to Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,7",Arriving at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,3",Report on journey to Shamokin,1748,,NEUTRAL,,,,Shamokin,40.78897,-76.55885
"Cammerhoff, Friedrich.","116,6",Arriving from Shamokin,1749,,NEUTRAL,,,,Shamokin,40.78897,-76.55885
"Cammerhoff, Friedrich.","116,6",Coming to Gnadenhutten for baptisms,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,1",Arriving at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,2",Escorted through the Blue Mountains,1747,,NEUTRAL,,,,Blue Mountains,40.12453,-77.66638
"Cammerhoff, Friedrich.","116,5",Unable to come to Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,5",Journey to New England mentioned,1749,,NEUTRAL,,,,New England,53.05006,-105.40102
"Cammerhoff, Friedrich.","116,5",Arriving at Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,5",Reporting on journey to New England,1749,,NEUTRAL,,,,New England,53.05006,-105.40102
"Cammerhoff, Friedrich.","116,5",Reporting recent spiritual events at Bethlehem,1749,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Cammerhoff, Friedrich.","116,6",Arriving at Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,7",Arriving at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","117,2",Funeral attended by delegation from Gnadenhutten,1751,,NEGATIVE,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","121,4",Letter received at Shamokin,1748,,NEUTRAL,,,,Shamokin,40.78897,-76.55885
"Cammerhoff, Friedrich.","116,2",Visitor at Gnadenhutten,1747,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,7",Presiding over services at Gnadenhutten,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich.","116,7",Coming to Gnadenhutten with Antes,1750,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich, Ep. Un. Fr.","116,1",Letter read at Gnadenhutten,1747,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Friedrich, Ep. Un. Fr.","116,1",Visitor at Gnadenhutten,1747,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cammerhoff, Johann.","114,2",Visiting Stockbridge,1750,,NEUTRAL,,,,Stockbridge,42.28759,-73.32039
"Campbell, A., trader; Huron River later on Cuyahoga River.","157,5",Bringing liquor to Petquotting,1808,,NEUTRAL,,,,Petquotting Creek,41.3981,-82.54906
Campbell; Pittsburg.,"144,4",To forward letter to Lititz,1775,,NEUTRAL,Pittsburg,39.94677,-76.40302,Lititz,40.15732,-76.3069
Campbell; Pittsburg.,"144,4",To Bethlehem,1775,,NEUTRAL,Pittsburg,39.94677,-76.40302,Bethlehem,40.86173,-78.73031
Campbell; Pittsburg.,"144,4",To Lititz,1775,,NEUTRAL,Pittsburg,39.94677,-76.40302,Lititz,40.15732,-76.3069
"Carr, John, trader.","171,8",Bringing flour to Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Cass, William, Methodist minister.","163,2","Visitor, preaching in Fairfield neighborhood",1809,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Cayn, British captain; Detroit.","147,10",Leader of force out to attack Tuscorawas (Fort Laurens),1779,,NEGATIVE,,,,Fort Laurens,40.63978,-81.45762
"Cennick, John; England.","115,4",Newest hymn read at New York,1755,,NEUTRAL,,,,New York,43.00035,-75.4999
"Chitty, Benjamin.","171,6",Visitor at Goshen,1799,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Chitty, Benjamin.","171,6",Visitor at Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Chitty, Benjamin.","171,6",Bringing letters to Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Chitty, Benjamin.","171,8",Coming to Goshen,1801,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Chitty, Benjamin.","171,8",Going to Georgetown,1801,,NEUTRAL,,,,Georgetown,47.49989,-53.21478
"Christensen, Christoph; Bethlehem.","127,1",Returning to Bethlehem,1764,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Christiansen (al. ""Christensen""), Hans Christian.","117,4",Coming to repair the Gnadenhutten mill,1753,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Christiansen (al. ""Christensen""), Hans Christian.","117,4",Going to Bethlehem,1753,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Christiansen, Hans Christian.","117,4",Returning to Bethlehem,1753,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Christiansen, Hans Christian.","118,1",Going to Bethlehem,1754,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Christiansen, Hans Christian.","118,1",Going to Bethlehem,1754,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Clark, James.","173,10",Present at investigation at Goshen,1813,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Claus, capt., superintendent of Indian nations in Upper Canada.","162,2",Again at Fairfield,1799,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Clay, Green, general.","173,10",Leader of force sent to Fort Meigs,1813,,NEUTRAL,,,,Fort Meigs,41.55172,-83.64021
"Clewell, Nathanael.","171,7",Visitor at Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Clinton, George, governor.","112,6",Permission to continue work at Shekomeko No. 8,1744,,NEUTRAL,,,,Shekomeko,41.92815,-73.59901
"Clinton, George, governor.","111,1",Permission to missionaries to return to Shekomeko,1744,,NEUTRAL,,,,Shekomeko,41.92815,-73.59901
"Clinton, George, governor.","112,6",Decree forbidding all preaching and teaching at Shekomeko No. 11,1744,,NEGATIVE,,,,Shekomeko,41.92815,-73.59901
"Coelln, Claus; Christiansbrunn.","118,3",Visitor at Gnadenhutten,1755,,NEUTRAL,"Christiansbrunn, Pennsylvania",39.95483,-75.99689,Gnadenhutten,40.3584,-81.43428
"Colver, Elisha; Salisbury, Litchfield Co., Conn. (""Culver"").","115,3",Returned from Bethlehem,1755,,NEUTRAL,"Salisbury, Litchfield County, Connecticut",41.98343,-73.42123,Bethlehem,40.86173,-78.73031
"Colver, Elisha; Salisbury, Litchfield Co., Conn. (""Culver"").","144,4",Taking a letter to Bethlehem,1751,,NEUTRAL,"Salisbury, Litchfield County, Connecticut",41.98343,-73.42123,Bethlehem,40.86173,-78.73031
"Colver, John.","173,1",Ready to go to Bethlehem,1804,,POSITIVE,,,,Bethlehem,40.86173,-78.73031
"Colver, John.","173,1",Bringing mail from Bethlehem,1804,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Colver, John.","171,2","With brother, going to Gnadenhutten",1798,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Colver, John.","171,2",Completing job at Goshen,1798,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Colver, John.","171,2",To Gnadenhutten for new work,1798,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Colver, John.","171,8",Bringing letters &amp; accounts from Bethlehem,1801,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Colver, John.","157,4",Hired to take Oppelt family to Pittsburg,1807,,NEUTRAL,,,,Pittsburg,39.94677,-76.40302
"Colver, Nathanael.","171,5",Visitor at Goshen,1799,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Colver, Nathanael.","171,4",Visiting at Goshen,1799,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Colver, Nathanael; Gnadenhutten.","175,6",Bringing mail from Bethlehem,1819,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Bethlehem,40.86173,-78.73031
"Connel, major (later colonel); Charleston.","171,3",Visitor at Goshen,1799,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Connel, major (later colonel); Charleston.","171,3",Going to Gnadenhutten,1799,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Conner (""Ganner""), John.","177,9",Host to missionaries leaving White R.,1806,,NEUTRAL,,,,White River,38.41421,-87.74253
"Conner, Jamy.","151,1",Small boy at New Gnadenhutten List,no date,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Conner, John (""Conner""), licensed trader.","171,11",Leaving Goshen,1802,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Conner, John, s. of Richard Conner.","151,1",Small boy at New Gnadenhutten List,no date,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Conner, John; Woapicamikunk.","177,5",Back from Philadelphia,1803,,NEUTRAL,,,,Philadelphia,39.95238,-75.16362
"Conner, John; Woapicamikunk.","177,6",Believed to be ready for trip to Ft. Hamilton,1804,,POSITIVE,,,,Fort Hamilton,40.61872,-74.0332
"Conner, Richard, (also ""Connor""), trader.","141,6",Native of Maryland,1775,,NEUTRAL,,,,Maryland,39.00039,-76.74997
"Conner, Richard, (also ""Connor""), trader.","147,4",To go to Pittsburg 9/15/-,1777,,NEUTRAL,,,,Pittsburg,39.94677,-76.40302
"Conner, Richard, (also ""Connor""), trader.","151,1",Intends to move to Lower Sandusky,1781,,NEGATIVE,,,,"Lower Sandusky, Ohio",41.35033,-83.12186
"Conner, Richard, (also ""Connor""), trader.","151,1",Staying at Lower Sandusky,1781,,NEGATIVE,,,,"Lower Sandusky, Ohio",41.35033,-83.12186
"Conner, Richard, (also ""Connor""), trader.","151,1",Family moving to New Gnadenhutten,1783,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Conner, William, s. Richard and Peggy Conner.","151,1",Small boy at New Gnadenhutten List,no date,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Connor, Henry, son of Mr. and Mrs. Richard Connor.","151,1",Small boy at New Gnadenhutten List,no date,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cornwall, (al. Cornwallis), Francis.","162,6","With wife, visiting at Fairfield",1802,,NEUTRAL,Cornwall,41.84371,-73.32928,Fairfield,41.14121,-73.26373
"Cornwall, wife of Navy officer, Moravian.","152,1",Visitor from Detroit,1785,,NEUTRAL,Cornwall,41.84371,-73.32928,Detroit,42.33143,-83.04575
"Coster (al. ""Custer, Custert, Custer, Kester, Kostert, Kuster""), George; Carbon Co., Pa.","119,4",Account with the Gnadenhutten steward No. 1,1747,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Coster (al. ""Custer, Custert, Custer, Kester, Kostert, Kuster""), George; Carbon Co., Pa.","116,3",Father of girl visiting Gnadenhutten,1748,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Coster, George.","117,2",Bringing land-prospectors to Gnadenhutten,1751,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Coster, George.","117,2",Attending service at Gnadenhutten,1751,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Coster, George.","117,3",Visited by friends from Gnadenhutten,1752,,POSITIVE,,,,Gnadenhutten,40.3584,-81.43428
"Coster, George.","116,5",Willing to take a letter to Nescopeck,1749,,NEUTRAL,,,,Nescopeck,41.05203,-76.22077
"Coster, George.","117,3",Attending services at Gnadenhutten,1752,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cramer, Adam; Bethlehem.","118,3",Visitor at Gnadenhutten,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Crawford (Crafford), William, col.","171,7",Late relative of visitor at Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
Croghan.,"137,1",Mediating peace between Mingo and Virginians,1770,,POSITIVE,,,,Virginia,37.54812,-77.44675
"Croghan (""Croghen Krachen""), colonel.","131,3",To be met on Ohio River by Andrew Montour (travl),1766,,NEUTRAL,,,,Ohio River,45.55015,-62.08189
"Croghan (""Croghen Krachen""), colonel.","135,3",Owner of estate north of Pittsburg,1769,,NEUTRAL,,,,Pittsburg,39.94677,-76.40302
"Croghan, George, colonel; Pittsburg.","144,4",Letter received at Gnadenhutten (O.),1774,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
Cullach; Salem.,"171,6",Visitor at Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
Cunow.,"175,4",Departure for Europe,1818,,NEUTRAL,,,,Europe,45.27262,-86.98636
Cunow.,"175,4",Arrival in England,1818,,NEUTRAL,,,,England,34.54426,-91.96903
Cunow.,"175,1",Journey to New Fairfield,1815,,NEUTRAL,,,,New Fairfield,39.50699,-84.97246
"Cunow, bishop.","173,6",Letter received at Goshen,1809,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Cunow, bishop.","173,4",Reached mouth of Maumee R.,1807,,POSITIVE,,,,Maumee River,41.69949,-83.45993
"Cunow, bishop.","173,4",Arrived at Gnadenhutten,1807,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Cunow, bishop.","173,4",Greeted at Goshen,1807,,POSITIVE,,,,Goshen,41.40204,-74.32432
"Cunow, bishop.","173,4",Farewell to Goshen,1807,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Cunow, bishop.","157,4",Surprise visit at Petquotting,1807,,POSITIVE,,,,Petquotting Creek,41.3981,-82.54906
"Cunow, Johann Gebhard, member P.E.C.; Bethlehem.","162,12",Official visit at Fairfield,1807,,NEUTRAL,Bethlehem,40.86173,-78.73031,Fairfield,41.14121,-73.26373
"David, Christian.","116,5",Visitor at Gnadenhutten,1749,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"David, Moses.","164,13",Business man at Sandwich No. 3,1806,,NEUTRAL,,,,Sandwich,42.28318,-83.05925
"Davis, Jacob, millwright; Gnadenhutten.","171,4",Visitor at Goshen,1799,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,Goshen,41.40204,-74.32432
"Dehne, Ludwig Christoph, missionary.","118,1",Visitor at Gnadenhutten,1754,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Deirdorf, judge.","173,9",Conversation with Mortimer at Goshen,1812,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Demuth, Christopher; Warwick.","171,7",Visitor at Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Demuth, Christopher; Warwick.","171,13",Visitor at Goshen,1803,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Demuth, Gottlieb.","124,4",Visitor on Province Island,1763,,NEUTRAL,,,,Province Island,39.88539,-75.22907
"Demuth, John, drayman; Bethlehem.","171,9",Arrived at Gnadenhutten with mail,1801,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Demuth, John, drayman; Bethlehem.","171,9",To take mail back to Bethlehem,1801,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Demuth, John, drayman; Bethlehem.","171,9",Visitor at Goshen,1802,,NEUTRAL,Bethlehem,40.86173,-78.73031,Goshen,41.40204,-74.32432
"Demuth, John, drayman; Bethlehem.","171,9",Expected to take letters &amp; diaries to Bethlehem,1802,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
Denke.,"174,3",Journey to Bethlehem mentioned No. 3,1803,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
Denke.,"174,3",Journey to Toronto mentioned No. 4,1803,,NEUTRAL,,,,Toronto,43.60012,-79.66632
Denke.,"175,2",Letter rec. at Goshen,1816,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Denke, Anna Maria.","164,7",Visited by Chippewa,1805,,NEUTRAL,,,,Chippewa,44.49736,-76.82644
"Denke, Anna Maria.","164,9",To Fairfield for rest,1806,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria.","163,12",Departure from Fairfield,1813,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria.","164,9",Horseback ride to Fairfield,1806,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria.","164,9",Returning to Fairfield,1806,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria.","164,8",Enjoying visit at Fairfield after 8 lonesome months,1805,,POSITIVE,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria.","164,8",Able to walk to Fairfield,1806,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria.","164,6",To go to Fairfield for a visit,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria.","162,8",To come to Fairfield for a visit,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Anna Maria (""Polly"").","157,5",Refreshed by a horseback ride to Sandusky,1808,,NEUTRAL,,,,Sandusky,41.44894,-82.70796
"Denke, Anna Maria, m. n. Heckedorn.","162,7","Arrival, on horseback, at Fairfield",1803,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,4",Well received at Detroit,1801,,POSITIVE,,,,Detroit,42.33143,-83.04575
"Denke, Christian Frederick.","164,4",Reporting on his new Chippewa mission,1802,,NEUTRAL,,,,Chippewa,44.49736,-76.82644
"Denke, Christian Frederick.","171,7",Arrival at Petquotting reported,1800,,NEUTRAL,,,,Petquotting River,46.90992,-88.03679
"Denke, Christian Frederick.","171,8",Memory of his stay at Goshen,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Denke, Christian Frederick.","162,3",On his way to mission service at Fairfield,1800,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,3",Introduced with Fairfield congregation,1800,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,4",Travelling to Fairfield on foot,1803,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,4",Receiving Holy Communion at Fairfield,1803,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,7",Delayed at Fairfield by bad weather,1803,,NEGATIVE,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,7",Holy Communion at Fairfield,1803,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,4","Difficult journey, to Fairfield",1802,,NEGATIVE,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,4",Private communion at Fairfield,1802,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,7",Called to Bethlehem,1803,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Denke, Christian Frederick.","162,7",Arriving at Fairfield,1803,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,7",Going to Fairfield on newly opened trail,1805,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,5",Reporting on inspection trip to the Jongquakamik River,1804,,NEUTRAL,,,,"Jongquakamik River, Ontario",45.2668,-75.69935
"Denke, Christian Frederick.","164,7",To Fairfield,1805,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,7",Going to Fairfield for Passion services,1805,,POSITIVE,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,10",Molested by Chippewa neighbours,1805,,NEGATIVE,,,,Chippewa,44.49736,-76.82644
"Denke, Christian Frederick.","157,7",Ref. to journey to Bethlehem No. 3,1805,,NEUTRAL,,,,Bethlehem,40.86173,-78.73031
"Denke, Christian Frederick.","162,10",Visiting at Fairfield,1806,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,8",To Fairfield,1806,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,8",To Fairfield,1806,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,4",Translating hymn verses into Chippewa language,1802,,NEUTRAL,,,,Chippewa,44.49736,-76.82644
"Denke, Christian Frederick.","164,4",Anxious to study the Chippewa language,1802,,NEGATIVE,,,,Chippewa,44.49736,-76.82644
"Denke, Christian Frederick.","164,3",Message to Fairfield on powder explosion,1802,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","171,11",Rememb. at Goshen,1802,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Denke, Christian Frederick.","162,9",Coming to see sick Chippewa,1804,,NEGATIVE,,,,Chippewa,44.49736,-76.82644
"Denke, Christian Frederick.","164,7",Visiting at Fairfield,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,7",Going to Fairfield,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,8",To Fairfield for business,1805,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","171,7",Arrived at Gnadenhutten,1800,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Denke, Christian Frederick.","162,9",Arriving at Fairfield,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,8",Visitor at Fairfield,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,6",Going to Fairfield,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,7",To stay at Fairfield over winter,1803,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","171,7",Introduced to Goshen people,1800,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Denke, Christian Frederick.","171,7",Conducting service at Goshen,1800-05-31,freq.,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Denke, Christian Frederick.","163,12",Leaving Fairfield,1813,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","173,4",Letter received at Goshen,1807,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Denke, Christian Frederick.","157,4",Trip to Sandusky,1807,,NEUTRAL,,,,Sandusky,41.44894,-82.70796
"Denke, Christian Frederick.","164,6",Going to Fairfield for a visit,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,8",Visiting at Fairfield,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","162,8",To be joined by family from Fairfield,1804,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","157,9",Unable to complete trip to Goshen No. 5,1807,,NEUTRAL,,,,Goshen,41.40204,-74.32432
"Denke, Christian Frederick.","171,7",Visiting at Gnadenhutten,1800,,NEUTRAL,,,,Gnadenhutten,40.3584,-81.43428
"Denke, Christian Frederick.","162,9",Receiving help by volunteer workers from Fairfield,1805,,POSITIVE,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,7",Going to Fairfield,1805,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","164,8",To Fairfield,1805,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","163,10",Exploratory trip to the Credit River,1814,,POSITIVE,,,,Credit River,43.55206,-79.59372
"Denke, Christian Frederick.","163,10",Service at Dundas road schoolhouse,1814,,NEUTRAL,,,,Dundas,43.27291,-79.94216
"Denke, Christian Frederick.","163,10",Conducting service at Oxford,1813,,NEUTRAL,,,,Oxford,43.13339,-80.83301
"Denke, Christian Frederick.","163,10",Finding shelter at Humber River,1813,,NEUTRAL,,,,Humber River,43.63342,-79.4663
"Denke, Christian Frederick.","163,10",Last service at Fairfield,1813,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","163,10",Staying behind at Fairfield,1813,,NEUTRAL,,,,Fairfield,41.14121,-73.26373
"Denke, Christian Frederick.","163,10",Taken prisoner by Kentucky militia,1813,,NEGATIVE,,,,Kentucky,38.20042,-84.87762
"Denke, Christian Frederick.","162,10",To Malden to see McKee,1805,,NEUTRAL,,,,Malden,42.08339,-83.04985
